10278_2014_6,0.229323169
10278_2014_7,0.229323169
11034_2014_6,0.143067847
11034_2014_7,0.144400697
11270_2014_6,0.250881573
11270_2014_7,0.252821452
11274_2014_6,0.27644269
11274_2014_7,0.27644269
11302_2014_6,0
11302_2014_7,0
11331_2014_7,0.281284841
11343_2014_6,0.263964429
11343_2014_7,0.264268092
11345_2014_6,0.278990581
11345_2014_7,0.278990581
11385_2014_6,0.26807277
11385_2014_7,0.26807277
11430_2014_7,0.2375
11436_2014_7,0.264009693
11502_2014_6,0.247028444
11511_2014_6,0.278075635
11511_2014_7,0.278075635
11521_2014_6,0.208436094
11521_2014_7,0.208436094
11534_2014_6,0.256728087
11534_2014_7,0.25816069
11549_2014_6,0.291386284
11549_2014_7,0.293143765
11558_2014_6,0.290858742
11558_2014_7,0.290984657
11584_2014_6,0.291951264
11584_2014_7,0.291951264
11585_2014_7,0.265988598
11622_2014_6,0
11622_2014_7,0
11635_2014_6,0.256849295
11635_2014_7,0.259160987
11652_2014_6,0.270794742
11652_2014_7,0.271935187
11686_2014_6,0.201451844
11686_2014_7,0.201451844
11726_2014_6,0.208210369
11728_2014_6,0.25160667
11728_2014_7,0.25160667
11747_2014_6,0.250673971
11747_2014_7,0.250673971
11749_2014_6,0.235724123
11752_2014_6,0
11763_2014_6,0.262006064
11763_2014_7,0.263448757
11771_2014_6,0.192982456
11771_2014_7,0.192982456
11795_2014_7,0.305555556
11802_2014_6,0.26862791
11802_2014_7,0.268839524
11857_2014_6,0.24375389
11857_2014_7,0.24375389
11877_2014_7,0.067804999
11917_2014_6,0
11983_2014_6,0.316744244
11983_2014_7,0.316744244
11992_2014_6,0.333333333
11992_2014_7,0.333333333
12042_2014_6,0.264664423
12042_2014_7,0.264664423
12049_2014_6,0.294217844
12049_2014_7,0.296662945
12055_2014_6,0.214783245
12055_2014_7,0.214783245
12068_2014_6,0.284832646
12068_2014_7,0.284832646
12075_2014_6,0.283497183
12075_2014_7,0.285213242
12095_2014_6,0.283575471
12095_2014_7,0.285504246
12100_2014_6,0.184809048
12100_2014_7,0.185855215
12101_2014_6,0.250448573
12101_2014_7,0.25269805
12102_2014_6,0.287703173
12102_2014_7,0.288849958
12107_2014_6,0.117647059
12107_2014_7,0.117647059
12111_2014_6,0.224763351
12111_2014_7,0.224763351
12113_2014_6,0.146775935
12113_2014_7,0.15548587
12127_2014_6,0.290425145
12127_2014_7,0.291912834
12129_2014_6,0.268613137
12129_2014_7,0.273677739
12179_2014_6,0.273988006
12179_2014_7,0.273988006
12186_2014_6,0.221433856
12186_2014_7,0.226113509
12189_2014_6,0
12189_2014_7,0
12191_2014_6,0.214285714
12191_2014_7,0.214285714
20124_2014_7,0.280710109
20127_2014_6,0.298913043
20127_2014_7,0.298913043
20143_2014_6,0.309486201
20143_2014_7,0.309486201
20179_2014_6,0.196481083
20179_2014_7,0.196481083
20182_2014_6,0.271416944
20182_2014_7,0.271519187
20183_2014_6,0.236801128
20183_2014_7,0.236801128
20185_2014_6,0.285714286
20185_2014_7,0.285714286
20191_2014_6,0.242788683
20191_2014_7,0.242788683
20192_2014_6,0.250858345
20192_2014_7,0.262003322
20199_2014_6,0.285328838
20199_2014_7,0.289203158
20218_2014_6,0.252315318
20218_2014_7,0.252315318
20219_2014_6,0.303520172
20219_2014_7,0.303520172
20225_2014_6,0.247862423
20225_2014_7,0.251700283
20227_2014_7,0.268026213
300363_2014_6,0.077641458
300592_2014_7,0
300952_2014_6,0.279833796
300952_2014_7,0.282441174
400001_2014_6,0.279129589
400001_2014_7,0.28065694
400006_2014_6,0.162790698
400010_2014_7,0.092329129
400025_2014_6,0.16616679
400026_2014_6,0.255893055
400026_2014_7,0.257227931
400028_2014_7,0
400040_2014_6,0.233156796
400040_2014_7,0.234254419
400057_2014_6,0.311904932
400057_2014_7,0.311904932
400065_2014_7,0
400280_2014_6,0.117647059
400280_2014_7,0.117647059
400404_2014_7,0.191011236
400616_2014_6,0
400652_2014_6,0
500012_2014_6,0.247661764
500012_2014_7,0.249121372
500014_2014_6,0.375657806
500019_2014_6,0.267432346
500019_2014_7,0.267601328
500025_2014_6,0.233969765
500025_2014_7,0.233969765
500026_2014_6,0.213761885
500026_2014_7,0.213761885
500027_2014_6,0.166666667
500036_2014_6,0
500036_2014_7,0
500037_2014_6,0.252850888
500037_2014_7,0.257938202
500038_2014_6,0.111111111
500038_2014_7,0.111338376
500039_2014_6,0.174272978
500039_2014_7,0.174272978
500040_2014_6,0.171249253
500051_2014_6,0.298429319
500051_2014_7,0.298429319
500052_2014_6,0.269214305
500052_2014_7,0.270887094
500068_2014_6,0.259418419
500068_2014_7,0.259418419
500077_2014_6,0.249560324
500077_2014_7,0.249560324
