10278_2014_6,0.254237288
10278_2014_7,0.254237288
11034_2014_6,0
11034_2014_7,0
11270_2014_6,0.254237288
11270_2014_7,0.254237288
11274_2014_6,0.239382239
11274_2014_7,0.239382239
11302_2014_6,0.254237288
11302_2014_7,0.254237288
11331_2014_7,0.27480916
11343_2014_6,0.254237288
11343_2014_7,0.254237288
11345_2014_6,0.239382239
11345_2014_7,0.239382239
11385_2014_6,0.27480916
11385_2014_7,0.27480916
11430_2014_7,0
11436_2014_7,0.285714286
11502_2014_6,0
11511_2014_6,0.27480916
11511_2014_7,0.27480916
11521_2014_6,0.239382239
11521_2014_7,0.239382239
11534_2014_6,0.239382239
11534_2014_7,0.239382239
11549_2014_6,0
11549_2014_7,0
11558_2014_6,0.27480916
11558_2014_7,0.27480916
11584_2014_6,0.27480916
11584_2014_7,0.27480916
11585_2014_7,0
11622_2014_6,0
11622_2014_7,0
11635_2014_6,0
11635_2014_7,0
11652_2014_6,0
11652_2014_7,0
11686_2014_6,0
11686_2014_7,0
11726_2014_6,0
11728_2014_6,0.240709353
11728_2014_7,0.240709353
11747_2014_6,0
11747_2014_7,0
11749_2014_6,0.239382239
11752_2014_6,0
11763_2014_6,0.254237288
11763_2014_7,0.254237288
11771_2014_6,0.254237288
11771_2014_7,0.254237288
11795_2014_7,0
11802_2014_6,0.27480916
11802_2014_7,0.27480916
11857_2014_6,0
11857_2014_7,0
11877_2014_7,0
11917_2014_6,0
11983_2014_6,0.27480916
11983_2014_7,0.27480916
11992_2014_6,0.27480916
11992_2014_7,0.27480916
12042_2014_6,0.254237288
12042_2014_7,0.254237288
12049_2014_6,0.293690998
12049_2014_7,0.293690998
12055_2014_6,0.239382239
12055_2014_7,0.239382239
12068_2014_6,0.239382239
12068_2014_7,0.239382239
12075_2014_6,0.285714286
12075_2014_7,0.285714286
12095_2014_6,0.254237288
12095_2014_7,0.254237288
12100_2014_6,0.240709353
12100_2014_7,0.240709353
12101_2014_6,0.293690998
12101_2014_7,0.293690998
12102_2014_6,0.27480916
12102_2014_7,0.27480916
12107_2014_6,0
12107_2014_7,0
12111_2014_6,0.239382239
12111_2014_7,0.239382239
12113_2014_6,0
12113_2014_7,0
12127_2014_6,0.285714286
12127_2014_7,0.285714286
12129_2014_6,0.27480916
12129_2014_7,0.27480916
12179_2014_6,0
12179_2014_7,0
12186_2014_6,0.254237288
12186_2014_7,0.254237288
12189_2014_6,0.239382239
12189_2014_7,0.239382239
12191_2014_6,0
12191_2014_7,0
20124_2014_7,0.239382239
20127_2014_6,0
20127_2014_7,0
20143_2014_6,0
20143_2014_7,0
20179_2014_6,0.239382239
20179_2014_7,0.239382239
20182_2014_6,0.27480916
20182_2014_7,0.27480916
20183_2014_6,0.239382239
20183_2014_7,0.239382239
20185_2014_6,0
20185_2014_7,0
20191_2014_6,0.239382239
20191_2014_7,0.239382239
20192_2014_6,0.239382239
20192_2014_7,0.239382239
20199_2014_6,0.285714286
20199_2014_7,0.285714286
20218_2014_6,0
20218_2014_7,0
20219_2014_6,0.285714286
20219_2014_7,0.285714286
20225_2014_6,0.240709353
20225_2014_7,0.240709353
20227_2014_7,0.276119403
300363_2014_6,0
300592_2014_7,0
300952_2014_6,0.27480916
300952_2014_7,0.27480916
400001_2014_6,0.285714286
400001_2014_7,0.285714286
400006_2014_6,0
400010_2014_7,0
400025_2014_6,0
400026_2014_6,0
400026_2014_7,0
400028_2014_7,0
400040_2014_6,0
400040_2014_7,0
400057_2014_6,0.27480916
400057_2014_7,0.27480916
400065_2014_7,0
400280_2014_6,0
400280_2014_7,0
400404_2014_7,0
400616_2014_6,0
400652_2014_6,0
500012_2014_6,0.239382239
500012_2014_7,0.239382239
500014_2014_6,0
500019_2014_6,0.285714286
500019_2014_7,0.285714286
500025_2014_6,0
500025_2014_7,0
500026_2014_6,0
500026_2014_7,0
500027_2014_6,0
500036_2014_6,0
500036_2014_7,0
500037_2014_6,0.239382239
500037_2014_7,0.239382239
500038_2014_6,0
500038_2014_7,0
500039_2014_6,0
500039_2014_7,0
500040_2014_6,0
500051_2014_6,0.239382239
500051_2014_7,0.239382239
500052_2014_6,0.285714286
500052_2014_7,0.285714286
500068_2014_6,0
500068_2014_7,0
500077_2014_6,0.239382239
500077_2014_7,0.239382239
500079_2014_6,0
500079_2014_7,0
500082_2014_6,0.239382239
500083_2014_7,0
500084_2014_6,0
500089_2014_6,0
500089_2014_7,0
500090_2014_6,0.264928193
500090_2014_7,0.264928193
500118_2014_6,0
500480_2014_6,0.293690998
500480_2014_7,0.293690998
500502_2014_6,0
500502_2014_7,0
500518_2014_6,0.293690998
500518_2014_7,0.293690998
500612_2014_6,0.27480916
500612_2014_7,0.27480916
500648_2014_6,0.239382239
500648_2014_7,0.239382239
